Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-11 11:05,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:12,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:14,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:15,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:16,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:17,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:20,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:21,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:25,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:26,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:27,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:28,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:29,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:30,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:31,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:32,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:33,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:34,FINISAR,FTLF1436W4BTV,-1.2,-18.1,0,0,0,0,up
2024-06-11 11:35,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 12:18,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:19,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:20,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:21,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:22,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:23,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:24,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:25,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:26,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:27,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:28,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:29,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:30,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:31,FINISAR,FTLF1436W4BTV,-1.2,-15.4,0,0,0,0,up
2024-06-11 12:32,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:33,FINISAR,FTLF1436W4BTV,-1.2,-15.5,0,0,0,0,up
2024-06-11 12:34,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:35,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:36,FINISAR,FTLF1436W4BTV,-1.2,-15.5,0,0,0,0,up
2024-06-11 12:37,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:38,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:39,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:40,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:41,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:42,FINISAR,FTLF1436W4BTV,-1.2,-15.5,0,0,0,0,up
2024-06-11 12:43,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:44,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:45,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:46,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:47,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:48,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:49,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:50,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:52,FINISAR,FTLF1436W4BTV,-1.2,-15.5,0,0,0,0,up
2024-06-11 12:53,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:54,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:55,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:56,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 12:57,FINISAR,FTLF1436W4BTV,-1.2,-15.6,0,0,0,0,up
2024-06-11 12:58,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 12:59,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 13:00,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 13:01,FINISAR,FTLF1436W4BTV,-1.2,-15.8,0,0,0,0,up
2024-06-11 13:02,FINISAR,FTLF1436W4BTV,-1.2,-15.7,0,0,0,0,up
2024-06-11 13:03,FINISAR,FTLF1436W4BTV,-1.2,-15.5,0,0,0,0,up
2024-06-11 13:04,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:05,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:06,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:07,FINISAR,FTLF1436W4BTV,-1.2,-18.1,0,0,0,0,up
2024-06-11 13:08,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:09,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:10,FINISAR,FTLF1436W4BTV,-1.2,-18.1,0,0,0,0,up
